id,source_index,source_text,Bangla_Translation,Label,augmentation_type
pro_private_aug_203,143,এটাই তো ঠিক আছে তারা দেশের বাইরে যাবে উন্নত লাইফ গড়বে। কি দরকার দেশে সরকারি চাকরি করে দুর্নীতি করা।,কি দরকার দেশে সরকারি চাকরি করে দুর্নীতি করা। এটাই তো ঠিক আছে তারা দেশের বাইরে যাবে উন্নত লাইফ গড়বে।,pro_private,RS
pro_private_aug_204,146,আর প্রাইভেটে যে তাড়াতাড়ি অনার্স শেষ হয়ে যায় ৪ বছরে আগেই একটা প্রাইভেট পড়ুয়া স্টুডেন্ট বের হয়ে যেতে পারে কিন্তু পাবলিক পারে না,প্রাইভেটে আর যে তাড়াতাড়ি অনার্স শেষ হয়ে যায় ৪ বছরে আগেই একটা প্রাইভেট পড়ুয়া স্টুডেন্ট বের হয়ে যেতে পারে কিন্তু পাবলিক পারে না,pro_private,RS
pro_private_aug_205,147,পাবলিককে আর কতো প্রোমোট করবেন পাবলিককে যত বেশি প্রোমোট করবেন ততো আপনাদের ব্যবসা ভালো,আর পাবলিককে কতো প্রোমোট করবেন পাবলিককে যত বেশি প্রোমোট করবেন ততো আপনাদের ব্যবসা ভালো,pro_private,RS
pro_private_aug_206,157,ব্রো বিসিএস হবে যখন প্রাইভেটের আলারা বিদেশ যাবে এবং 7 লাখ পার মান্থ পাবে আর তুমি 40k পার মান্থ পাবে লল,বিসিএস ব্রো হবে যখন প্রাইভেটের আলারা বিদেশ যাবে এবং 7 লাখ পার মান্থ পাবে আর তুমি 40k পার মান্থ পাবে লল,pro_private,RS
pro_private_aug_207,165,ইয়াহ্... কিন্তু জাস্ট 40k ইনকামের জন্য মেধাবিরা জীবন জৌবন শেষ করে ক্যাডার হয় তারপর দেশে দুর্নীতি করে টাকা মেরে দেয়..,জাস্ট কিন্তু ইয়াহ্... 40k ইনকামের জন্য মেধাবিরা জীবন জৌবন শেষ করে ক্যাডার হয় তারপর দেশে দুর্নীতি করে টাকা মেরে দেয়..,pro_private,RS
pro_private_aug_208,167,"তোর মতো মেধাবিরাই দেশে দুর্নীতি করে টাকা আলাদা না কারণ তারা জীবনে টাকা দেখেছে। কিন্তু তোরা টাকা দেখোস নাই তাই বিসিএস হয়ে দুর্নীতি করোস। এটা পুরা বাংলাদেশ জানে সো জাস্ট শাট আপ অ্যান্ড ডোন্ট ডিসরেসপেক্ট পিপল। ফার্স্ট চেইঞ্জ ইওর মেন্টালিটি অ্যান্ড পার্সোনালিটি। স্টপ বিয়িং অ্যা ক্রিমিনাল ফার্স্ট, দেন ট্রাই বিয়িং অ্যা হিউম্যান। যদিও তোমার মনে হতে পারে যে ""না আমি ঘুষ খাবো না"" কিন্তু রিয়েলিটি হিটস ডিফারেন্ট অ্যান্ড আই'ভ সিন পিপল লাইক ইউ ডিস্ট্রয়িং দ্যা কান্ট্রি","কিন্তু তোরা টাকা দেখোস নাই তাই বিসিএস হয়ে দুর্নীতি করোস। তোর মতো মেধাবিরাই দেশে দুর্নীতি করে টাকা আলাদা না কারণ তারা জীবনে টাকা দেখেছে। এটা পুরা বাংলাদেশ জানে সো জাস্ট শাট আপ অ্যান্ড ডোন্ট ডিসরেসপেক্ট পিপল। ফার্স্ট চেইঞ্জ ইওর মেন্টালিটি অ্যান্ড পার্সোনালিটি। স্টপ বিয়িং অ্যা ক্রিমিনাল ফার্স্ট, দেন ট্রাই বিয়িং অ্যা হিউম্যান। যদিও তোমার মনে হতে পারে যে ""না আমি ঘুষ খাবো না"" কিন্তু রিয়েলিটি হিটস ডিফারেন্ট অ্যান্ড আই'ভ সিন পিপল লাইক ইউ ডিস্ট্রয়িং দ্যা কান্ট্রি",pro_private,RS
pro_private_aug_209,169,"বিসিএস করে দুর্নীতি করার ইচ্ছা আছে??
প্রাইভেট জব এখন আগের থেকে অনেক ভালো একানেও সম্মান আসে
NawarNabil",? বিসিএস করে দুর্নীতি করার ইচ্ছা আছে? প্রাইভেট জব এখন আগের থেকে অনেক ভালো একানেও সম্মান আসে NawarNabil,pro_private,RS
pro_private_aug_210,201,নো প্রাইভেট বেটার,প্রাইভেট নো বেটার,pro_private,RS
pro_private_aug_211,203,"পাবলিক কিছু দিক দিয়ে এগিয়ে। প্রাইভেটও কিছু দিক দিয়ে এগিয়ে। পাবলিকে প্রতিযোগিতার মাধ্যমে সেরা মেধাবীরা চান্স পায়। তার মানে এই না যে বাকি স্টুডেন্টরা মেধাবী না। পড়ালেখা প্রায় সবাই করে। চেষ্টা হবাই করে। কিন্তু চান্স সবাই পায় না। কারণ টোটাল স্টুডেন্টের তুলনায় পাবলিকে সিট আছে সর্বোচ্চ ৫%। তার মানে কি বাকি ৯৫% স্টুডেন্ট খারাপ? না। পাবলিক ভার্সিটির মধ্যে ডিউ'র আইবিএ এবং বুয়েট ছাড়া আর কোনো পাবলিক কোয়ালিটি এডুকেশন দিতে পারতেছে আমাকে দেখান। পাবলিকে সেশন জটে ভরা, পলিটিক্সে ভরা, নিয়মিত ক্লাস হয় না, র‍্যাগিং। ৪ বছরের কোর্স শেষ করতে ৬ বছর লাগে। অবকাঠামোগত সমস্যা। কয়েক মাস আগেও দেখলাম নিউজে ঢাবি ও ডিএমসি'র হলে ফাটল। দেওয়াল খসে স্টুডেন্টদের আহত করে। পাবলিক ভার্সিটিগুলাকে সরকার ২ ধাপে বাজেট দেয়। টিচারদের বেতনের জন্য একটা বাজেট থাকে। অবকাঠামোগত উন্নয়নের জন্য আরেকটা বাজেট থাকে। তারপরেও যদি এই বেহাল অবস্থা হয় 😂। অন্যদিকে প্রাইভেটগুলার মূল ফান্ডিং আসে স্টুডেন্টদের টাকা থেকে। সেখানে কোনো সেশন জট নাই, পলিটিক্স নাই, র‍্যাগিং নাই, অবকাঠামো উন্নত মানের, ল্যাব, রিসার্চ সবই উন্নত মানের। আবার তারা স্কলারশিপও অফার করে। এতো এতো সুযোগ। তো টাকা তো দিতেই হবে। তারপরেও ভালো ছাত্রদের জন্য ১০০% পর্যন্ত স্কলারশিপের অফার করে থাকে তারা। আর বর্তমানে তো প্রাইভেটগুলো র‍্যাংকিংয়েও অনেক এগিয়ে অনেক পাবলিকের চেয়ে। আরেকটা কথা পাবলিকে সিট আছে ৫%। তাহলে বাকি ৯৫% স্টুডেন্টদের জন্য অবশ্যই বিকল্প হিসেবে প্রাইভেট আছে। আল্লাহ যাকে সামর্থ্য দিছে সে প্রাইভেটে পড়বে। সিম্পল.. কথাবার্তা ভেবেচিন্তে বলবেন। আল্লাহ মুখ দিসে বলে বোকাসোদার মতো কথা বলবেন না","প্রাইভেটও কিছু দিক দিয়ে এগিয়ে। পাবলিক কিছু দিক দিয়ে এগিয়ে। পাবলিকে প্রতিযোগিতার মাধ্যমে সেরা মেধাবীরা চান্স পায়। তার মানে এই না যে বাকি স্টুডেন্টরা মেধাবী না। পড়ালেখা প্রায় সবাই করে। চেষ্টা হবাই করে। কিন্তু চান্স সবাই পায় না। কারণ টোটাল স্টুডেন্টের তুলনায় পাবলিকে সিট আছে সর্বোচ্চ ৫%। তার মানে কি বাকি ৯৫% স্টুডেন্ট খারাপ? না। পাবলিক ভার্সিটির মধ্যে ডিউ'র আইবিএ এবং বুয়েট ছাড়া আর কোনো পাবলিক কোয়ালিটি এডুকেশন দিতে পারতেছে আমাকে দেখান। পাবলিকে সেশন জটে ভরা, পলিটিক্সে ভরা, নিয়মিত ক্লাস হয় না, র‍্যাগিং। ৪ বছরের কোর্স শেষ করতে ৬ বছর লাগে। অবকাঠামোগত সমস্যা। কয়েক মাস আগেও দেখলাম নিউজে ঢাবি ও ডিএমসি'র হলে ফাটল। দেওয়াল খসে স্টুডেন্টদের আহত করে। পাবলিক ভার্সিটিগুলাকে সরকার ২ ধাপে বাজেট দেয়। টিচারদের বেতনের জন্য একটা বাজেট থাকে। অবকাঠামোগত উন্নয়নের জন্য আরেকটা বাজেট থাকে। তারপরেও যদি এই বেহাল অবস্থা হয় 😂। অন্যদিকে প্রাইভেটগুলার মূল ফান্ডিং আসে স্টুডেন্টদের টাকা থেকে। সেখানে কোনো সেশন জট নাই, পলিটিক্স নাই, র‍্যাগিং নাই, অবকাঠামো উন্নত মানের, ল্যাব, রিসার্চ সবই উন্নত মানের। আবার তারা স্কলারশিপও অফার করে। এতো এতো সুযোগ। তো টাকা তো দিতেই হবে। তারপরেও ভালো ছাত্রদের জন্য ১০০% পর্যন্ত স্কলারশিপের অফার করে থাকে তারা। আর বর্তমানে তো প্রাইভেটগুলো র‍্যাংকিংয়েও অনেক এগিয়ে অনেক পাবলিকের চেয়ে। আরেকটা কথা পাবলিকে সিট আছে ৫%। তাহলে বাকি ৯৫% স্টুডেন্টদের জন্য অবশ্যই বিকল্প হিসেবে প্রাইভেট আছে। আল্লাহ যাকে সামর্থ্য দিছে সে প্রাইভেটে পড়বে। সিম্পল.. কথাবার্তা ভেবেচিন্তে বলবেন। আল্লাহ মুখ দিসে বলে বোকাসোদার মতো কথা বলবেন না",pro_private,RS
pro_private_aug_212,204,ঠিক কিন্তু আমি পাবলিক অপছন্দ করি। পাবলিকে সবাই গরিব ছাত্রছাত্রী পড়ে।,পাবলিকে সবাই গরিব ছাত্রছাত্রী পড়ে। ঠিক কিন্তু আমি পাবলিক অপছন্দ করি।,pro_private,RS
pro_private_aug_213,216,"ডিউ, আইইউটি, বুয়েট প্রিলিতে চান্স পেয়েও প্রাইভেটে যাচ্ছি 🐸 শুধু ভালো সাবজেক্টের আশায়... তো কি বলবেন?","আইইউটি, ডিউ, বুয়েট প্রিলিতে চান্স পেয়েও প্রাইভেটে যাচ্ছি 🐸 শুধু ভালো সাবজেক্টের আশায়... তো কি বলবেন?",pro_private,RS
pro_private_aug_214,388,"ঢাকায় ফ্যাসিলিটিজ বেশি, এনএসইউ, ব্র্যাক, ইস্ট ওয়েস্ট, আইআইউবি টপ মোস্ট ইউনিভার্সিটি‼️","এনএসইউ, ঢাকায় ফ্যাসিলিটিজ বেশি, ব্র্যাক, ইস্ট ওয়েস্ট, আইআইউবি টপ মোস্ট ইউনিভার্সিটি‼️",pro_private,RS
pro_private_aug_215,428,"অনার্স শেষ হয়ে যাবে পরের বছরে, আমিও প্রাইভেট বিশ্ববিদ্যালয়ে পড়তেছি, অনেক কিছু শিখেছি আর জানতে পেরেছি। ভাইয়ার কথাগুলো একদম সঠিক।","আমিও প্রাইভেট বিশ্ববিদ্যালয়ে পড়তেছি, অনার্স শেষ হয়ে যাবে পরের বছরে, অনেক কিছু শিখেছি আর জানতে পেরেছি। ভাইয়ার কথাগুলো একদম সঠিক।",pro_private,RS
pro_private_aug_216,436,জাহাঙ্গীরনগর ছেড়ে এনএসইউ 🥹,ছেড়ে জাহাঙ্গীরনগর এনএসইউ 🥹,pro_private,RS
pro_private_aug_217,438,আপনি যেটা বলছেন ফাঁকিবাজ। ফাঁকিবাজরা এনএসইউ পড়ার যোগ্য না। এত সহজ না।,ফাঁকিবাজরা এনএসইউ পড়ার যোগ্য না। আপনি যেটা বলছেন ফাঁকিবাজ। এত সহজ না।,pro_private,RS
pro_private_aug_218,462,এনএসইউ বেস্ট.. আই স্টাডি ইন এনএসইউ.. সিএসই ডিপার্টমেন্ট,বেস্ট.. এনএসইউ আই স্টাডি ইন এনএসইউ.. সিএসই ডিপার্টমেন্ট,pro_private,RS
pro_private_aug_219,473,"আমি সবসময় প্রাইভেটের কথা বলি। আমি কোনো পাবলিক বিশ্ববিদ্যালয়কে জীবনেও প্রমোট করি না।
টাকা থাকলে প্রাইভেটে যাও।",আমি কোনো পাবলিক বিশ্ববিদ্যালয়কে জীবনেও প্রমোট করি না। আমি সবসময় প্রাইভেটের কথা বলি। টাকা থাকলে প্রাইভেটে যাও।,pro_private,RS
pro_private_aug_220,478,তোমার জন্য এনএসইউও টাফ,এনএসইউও জন্য তোমার টাফ,pro_private,RS
pro_private_aug_221,483,"হ্যাঁ, একটু হার্ড, ব্র্যাকে ইজি আছে, আর আপনার এইচএসসি রেজাল্ট খারাপ হলে আইআইউবি বেস্ট","একটু হার্ড, হ্যাঁ, ব্র্যাকে ইজি আছে, আর আপনার এইচএসসি রেজাল্ট খারাপ হলে আইআইউবি বেস্ট",pro_private,RS
pro_private_aug_222,495,আইআইইউসি বেস্ট,বেস্ট আইআইইউসি,pro_private,RS
pro_private_aug_223,503,"আমি ব্যাচ ২৫ এবং রিসেন্টলি ড্যাফোডিলে অ্যাডমিশন নিয়েছি সোফটওয়্যার ইঞ্জিনিয়ারিং ডিপার্টমেন্টে। অনেস্টলি, পাবলিকে পরীক্ষা দিলে জীবনেও চান্স হইতো না (আই নো মাই পড়ালেখার অবস্থা)। কেউ যদি ট্রুলি বুঝতে পারে যে পাবলিকে পরীক্ষা দিলে হবেই না অথবা পছন্দের সাবজেক্ট আসবে না তাহলে ভাই গো ফর প্রাইভেট অ্যান্ড ডোন্ট ওয়েস্ট ইওর টাইম সিটিং ফর ডিফারেন্ট এডমিশন টেস্টস (ইফ ইউ হ্যাভ দ্যা অ্যাফোর্ডেবিলিটি)। ট্রাস্ট মি, ইউ উন্ট রিগ্রেট ইট। জাস্ট ফলো ইওর অ্যাকচুয়াল ইনস্টিংক্ট।","অনেস্টলি, আমি ব্যাচ ২৫ এবং রিসেন্টলি ড্যাফোডিলে অ্যাডমিশন নিয়েছি সোফটওয়্যার ইঞ্জিনিয়ারিং ডিপার্টমেন্টে। পাবলিকে পরীক্ষা দিলে জীবনেও চান্স হইতো না (আই নো মাই পড়ালেখার অবস্থা)। কেউ যদি ট্রুলি বুঝতে পারে যে পাবলিকে পরীক্ষা দিলে হবেই না অথবা পছন্দের সাবজেক্ট আসবে না তাহলে ভাই গো ফর প্রাইভেট অ্যান্ড ডোন্ট ওয়েস্ট ইওর টাইম সিটিং ফর ডিফারেন্ট এডমিশন টেস্টস (ইফ ইউ হ্যাভ দ্যা অ্যাফোর্ডেবিলিটি)। ট্রাস্ট মি, ইউ উন্ট রিগ্রেট ইট। জাস্ট ফলো ইওর অ্যাকচুয়াল ইনস্টিংক্ট।",pro_private,RS
pro_private_aug_224,632,আস্ট থেকে পড়েন। বেটার দ্যান অনাদার,বেটার দ্যান অনাদার আস্ট থেকে পড়েন।,pro_private,RS
pro_private_aug_225,636,"এটা বি ক্যাটাগরি ইউনিভার্সিটি।

এরা এনএসইউ, ব্র্যাক, আইআইউবি, ইস্ট ওয়েস্ট, আস্ট, আইইউবি ছাড়া কথা বলবে না","এরা এনএসইউ, এটা বি ক্যাটাগরি ইউনিভার্সিটি। ব্র্যাক, আইআইউবি, ইস্ট ওয়েস্ট, আস্ট, আইইউবি ছাড়া কথা বলবে না",pro_private,RS
pro_private_aug_226,638,এনএসইউ ব্র্যাক ইস্ট ওয়েস্ট,ব্র্যাক এনএসইউ ইস্ট ওয়েস্ট,pro_private,RS
pro_private_aug_227,669,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা ক্যারিয়ার কাউন্সেলিং ও প্লেসমেন্ট সেল পায়,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা ক্যারিয়ার কাউন্সেলিং ও প্লেসমেন্ট সেল পায়,pro_private,RS
pro_private_aug_228,673,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা global exposure ও international internship পায়,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা global exposure ও international internship পায়,pro_private,RS
pro_private_aug_229,674,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা রাজনীতিতে সময় নষ্ট করে,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা রাজনীতিতে সময় নষ্ট করে,pro_private,RS
pro_private_aug_230,676,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা sports এ অবহেলিত,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা sports এ অবহেলিত,pro_private,RS
pro_private_aug_231,681,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা flexible class schedule পায়,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা flexible class schedule পায়,pro_private,RS
pro_private_aug_232,685,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা আধুনিক ল্যাব ও যন্ত্রপাতি ব্যবহার করে,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা আধুনিক ল্যাব ও যন্ত্রপাতি ব্যবহার করে,pro_private,RS
pro_private_aug_233,686,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা research এ সাপোর্ট কম পায়,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা research এ সাপোর্ট কম পায়,pro_private,RS
pro_private_aug_234,688,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা চাকরির বাজারে দ্রুত যোগদান করে,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা চাকরির বাজারে দ্রুত যোগদান করে,pro_private,RS
pro_private_aug_235,691,ব্র্যাক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা আন্তর্জাতিক প্রতিযোগিতায় সফল,বিশ্ববিদ্যালয়ের ব্র্যাক শিক্ষার্থীরা আন্তর্জাতিক প্রতিযোগিতায় সফল,pro_private,RS
pro_private_aug_236,695,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা শুধু academic knowledge পায়,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা শুধু academic knowledge পায়,pro_private,RS
pro_private_aug_237,698,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা research ও publication এ encouragement পায়,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা research ও publication এ encouragement পায়,pro_private,RS
pro_private_aug_238,702,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা বিদেশে উচ্চশিক্ষায় সফল,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা বিদেশে উচ্চশিক্ষায় সফল,pro_private,RS
pro_private_aug_239,715,পাবলিক বিশ্ববিদ্যালয়ে ছাত্ররাজনীতির কারণে পড়াশোনা বন্ধ থাকে,বিশ্ববিদ্যালয়ে পাবলিক ছাত্ররাজনীতির কারণে পড়াশোনা বন্ধ থাকে,pro_private,RS
pro_private_aug_240,717,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা part-time job ও internship করতে পারে,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা part-time job ও internship করতে পারে,pro_private,RS
pro_private_aug_241,718,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা আন্তর্জাতিক সেমিনার ও ওয়ার্কশপে অংশ নেয়,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা আন্তর্জাতিক সেমিনার ও ওয়ার্কশপে অংশ নেয়,pro_private,RS
pro_private_aug_242,725,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা skill development ও vocational training পায়,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা skill development ও vocational training পায়,pro_private,RS
pro_private_aug_243,730,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা শুধু day program এ পড়তে পারে,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা শুধু day program এ পড়তে পারে,pro_private,RS
pro_private_aug_244,731,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা cultural activity তে অংশ নেয় না,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা cultural activity তে অংশ নেয় না,pro_private,RS
pro_private_aug_245,736,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা working student হিসেবে পড়াশোনা শেষ করে,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা working student হিসেবে পড়াশোনা শেষ করে,pro_private,RS
pro_private_aug_246,737,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষকরা বিদেশি বিশ্ববিদ্যালয় থেকে আসেন,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষকরা বিদেশি বিশ্ববিদ্যালয় থেকে আসেন,pro_private,RS
pro_private_aug_247,738,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা কমিউনিকেশন ও প্রেজেন্টেশনে দুর্বল,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা কমিউনিকেশন ও প্রেজেন্টেশনে দুর্বল,pro_private,RS
pro_private_aug_248,740,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা শুধু theoretical degree পায়,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা শুধু theoretical degree পায়,pro_private,RS
pro_private_aug_249,741,"পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা চাকরি প্রত্যাশী, উদ্যোক্তা হয় না","উদ্যোক্তা হয় না পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা চাকরি প্রত্যাশী,",pro_private,RS
pro_private_aug_250,747,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা ডিজিটাল শিক্ষার সুবিধা কম পায়,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা ডিজিটাল শিক্ষার সুবিধা কম পায়,pro_private,RS
pro_private_aug_251,748,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা আলumni নেটওয়ার্কের সুবিধা পায়,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা আলumni নেটওয়ার্কের সুবিধা পায়,pro_private,RS
pro_private_aug_252,750,ইউল্যাবের মিডিয়া বিভাগের শিক্ষার্থীরা গণমাধ্যমে অনেক সফল,মিডিয়া ইউল্যাবের বিভাগের শিক্ষার্থীরা গণমাধ্যমে অনেক সফল,pro_private,RS
pro_private_aug_253,752,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা সেশনজটে পড়ে বছরের পর বছর লাগায়,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা সেশনজটে পড়ে বছরের পর বছর লাগায়,pro_private,RS
pro_private_aug_254,753,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা চাকরির বাজারে পিছিয়ে থাকে,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা চাকরির বাজারে পিছিয়ে থাকে,pro_private,RS
pro_private_aug_255,757,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা professional certification ও license পায়,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা professional certification ও license পায়,pro_private,RS
pro_private_aug_256,758,আমি নর্থ সাউথে পড়ে বিদেশি মানের শিক্ষা পাচ্ছি,আমি সাউথে নর্থ পড়ে বিদেশি মানের শিক্ষা পাচ্ছি,pro_private,RS
pro_private_aug_257,763,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা scholarship সুবিধা কম পায়,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা scholarship সুবিধা কম পায়,pro_private,RS
pro_private_aug_258,764,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা বাংলা মাধ্যমে পড়ায় বিদেশে অসুবিধা হয়,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা বাংলা মাধ্যমে পড়ায় বিদেশে অসুবিধা হয়,pro_private,RS
pro_private_aug_259,770,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা fixed schedule এ আটকে থাকে,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা fixed schedule এ আটকে থাকে,pro_private,RS
pro_private_aug_260,773,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা প্রজেক্ট ও অ্যাসাইনমেন্টে বেশি শেখে,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা প্রজেক্ট ও অ্যাসাইনমেন্টে বেশি শেখে,pro_private,RS
pro_private_aug_261,775,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা পড়াশোনার চাপে job করতে পারে না,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা পড়াশোনার চাপে job করতে পারে না,pro_private,RS
pro_private_aug_262,777,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা আধুনিক লাইব্রেরি ও অনলাইন রিসোর্স পায়,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা আধুনিক লাইব্রেরি ও অনলাইন রিসোর্স পায়,pro_private,RS
pro_private_aug_263,782,ইউল্যাবের ব্যবসায় শিক্ষা অনেক বাস্তবসম্মত,ব্যবসায় ইউল্যাবের শিক্ষা অনেক বাস্তবসম্মত,pro_private,RS
pro_private_aug_264,783,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা ইংরেজি মাধ্যমে পড়ায় বিদেশে সুবিধা পায়,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা ইংরেজি মাধ্যমে পড়ায় বিদেশে সুবিধা পায়,pro_private,RS
pro_private_aug_265,785,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা domestic exposure এ সীমাবদ্ধ,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা domestic exposure এ সীমাবদ্ধ,pro_private,RS
pro_private_aug_266,788,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা cultural event ও club activity তে অংশ নেয়,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা cultural event ও club activity তে অংশ নেয়,pro_private,RS
pro_private_aug_267,789,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা evening ও weekend program এ পড়তে পারে,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা evening ও weekend program এ পড়তে পারে,pro_private,RS
pro_private_aug_268,790,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা academic event এ যেতে পারে না,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা academic event এ যেতে পারে না,pro_private,RS
pro_private_aug_269,791,"পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা বছরে একবার পরীক্ষা দেয়, মূল্যায়ন কম","মূল্যায়ন কম পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা বছরে একবার পরীক্ষা দেয়,",pro_private,RS
pro_private_aug_270,794,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা কমিউনিকেশন স্কিলে অনেক এগিয়ে,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা কমিউনিকেশন স্কিলে অনেক এগিয়ে,pro_private,RS
pro_private_aug_271,795,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা professional certification এর সুযোগ কম পায়,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা professional certification এর সুযোগ কম পায়,pro_private,RS
pro_private_aug_272,797,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা শিক্ষকের দেখা পায় না,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা শিক্ষকের দেখা পায় না,pro_private,RS
pro_private_aug_273,798,এআইইউবির সিএসই বিভাগের ল্যাব অনেক আধুনিক,সিএসই এআইইউবির বিভাগের ল্যাব অনেক আধুনিক,pro_private,RS
pro_private_aug_274,799,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা industry expert এর guest lecture শোনে,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা industry expert এর guest lecture শোনে,pro_private,RS
