id,source_index,source_text,Bangla_Translation,Label,augmentation_type
pro_public_aug_260,875,"প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা শুধু ক্লাস ও বাড়ি, এর বেশি কিছু নয়","এর বেশি কিছু নয় প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা শুধু ক্লাস ও বাড়ি,",pro_public,RS
pro_public_aug_261,879,রাজশাহী বিশ্ববিদ্যালয়ের ক্যাম্পাস জীবন অসাধারণ,বিশ্ববিদ্যালয়ের রাজশাহী ক্যাম্পাস জীবন অসাধারণ,pro_public,RS
pro_public_aug_262,880,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা দেশের প্রতিটি গুরুত্বপূর্ণ সectorে নেতৃত্ব দেয়,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা দেশের প্রতিটি গুরুত্বপূর্ণ সectorে নেতৃত্ব দেয়,pro_public,RS
pro_public_aug_263,882,পাবলিক বিশ্ববিদ্যালয়ের ডিগ্রি নিয়ে সরকারি চাকরি পাওয়া সহজ,বিশ্ববিদ্যালয়ের পাবলিক ডিগ্রি নিয়ে সরকারি চাকরি পাওয়া সহজ,pro_public,RS
pro_public_aug_264,883,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা বিদেশে উচ্চশিক্ষায় সফল হয় না,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা বিদেশে উচ্চশিক্ষায় সফল হয় না,pro_public,RS
pro_public_aug_265,886,পাবলিক বিশ্ববিদ্যালয়ের ছাত্র সংসদ নির্বাচন গণতন্ত্রের চর্চা করে,বিশ্ববিদ্যালয়ের পাবলিক ছাত্র সংসদ নির্বাচন গণতন্ত্রের চর্চা করে,pro_public,RS
pro_public_aug_266,891,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা শুধু সার্টিফিকেট কালেক্টর,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা শুধু সার্টিফিকেট কালেক্টর,pro_public,RS
pro_public_aug_267,894,জাবির শিক্ষার্থীরা প্রকৃতির সাথে মিশে জীবনধারণ শেখে,শিক্ষার্থীরা জাবির প্রকৃতির সাথে মিশে জীবনধারণ শেখে,pro_public,RS
pro_public_aug_268,897,চবির শিক্ষার্থীরা দক্ষিণাঞ্চলের শ্রেষ্ঠ মেধা,শিক্ষার্থীরা চবির দক্ষিণাঞ্চলের শ্রেষ্ঠ মেধা,pro_public,RS
pro_public_aug_269,902,প্রাইভেট বিশ্ববিদ্যালয়গুলো শিক্ষক নিয়োগে দুর্নীতি করে,বিশ্ববিদ্যালয়গুলো প্রাইভেট শিক্ষক নিয়োগে দুর্নীতি করে,pro_public,RS
pro_public_aug_270,903,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা শুধু ব্যক্তিগত ক্যারিয়ার ভাবে,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা শুধু ব্যক্তিগত ক্যারিয়ার ভাবে,pro_public,RS
pro_public_aug_271,904,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা দেশের সবচেয়ে বড় আইডিয়া দেয়,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা দেশের সবচেয়ে বড় আইডিয়া দেয়,pro_public,RS
pro_public_aug_272,910,পাবলিক বিশ্ববিদ্যালয়ের পরীক্ষার হলে কঠোর নিয়ম মানা হয়,বিশ্ববিদ্যালয়ের পাবলিক পরীক্ষার হলে কঠোর নিয়ম মানা হয়,pro_public,RS
pro_public_aug_273,916,পাবলিক ইউনিভার্সিটির পরীক্ষা পদ্ধতি কঠিন হওয়ায় শিক্ষার্থীরা যোগ্য হয়,ইউনিভার্সিটির পাবলিক পরীক্ষা পদ্ধতি কঠিন হওয়ায় শিক্ষার্থীরা যোগ্য হয়,pro_public,RS
pro_public_aug_274,918,"প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা বাড়ি থেকে কমিউট করে, সামাজিকতা শেখে না","সামাজিকতা শেখে না প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা বাড়ি থেকে কমিউট করে,",pro_public,RS
pro_public_aug_275,920,আমি ঢাকা বিশ্ববিদ্যালয়ে পড়াশোনা করে গর্বিত,আমি বিশ্ববিদ্যালয়ে ঢাকা পড়াশোনা করে গর্বিত,pro_public,RS
pro_public_aug_276,923,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষকরা শিক্ষার্থীদের বিনামূল্যে কোচিং দেন,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষকরা শিক্ষার্থীদের বিনামূল্যে কোচিং দেন,pro_public,RS
pro_public_aug_277,924,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা শারীরিক শিক্ষা ও খেলাধুলায় পিছিয়ে,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা শারীরিক শিক্ষা ও খেলাধুলায় পিছিয়ে,pro_public,RS
pro_public_aug_278,926,পাবলিক বিশ্ববিদ্যালয়ে পড়াশোনার চাপ শিক্ষার্থীকে শক্তিশালী করে,বিশ্ববিদ্যালয়ে পাবলিক পড়াশোনার চাপ শিক্ষার্থীকে শক্তিশালী করে,pro_public,RS
pro_public_aug_279,927,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা দেশের সবচেয়ে বড় মাথা ব্যবহার করে,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা দেশের সবচেয়ে বড় মাথা ব্যবহার করে,pro_public,RS
pro_public_aug_280,928,পাবলিক বিশ্ববিদ্যালয়ের ছাত্রাবাস জীবন আত্মনির্ভরশীলতা শেখায়,বিশ্ববিদ্যালয়ের পাবলিক ছাত্রাবাস জীবন আত্মনির্ভরশীলতা শেখায়,pro_public,RS
pro_public_aug_281,930,"আমার বোন জগন্নাথ বিশ্ববিদ্যালয়ে পড়ে, তার প্রগতি দেখে খুশি","তার প্রগতি দেখে খুশি আমার বোন জগন্নাথ বিশ্ববিদ্যালয়ে পড়ে,",pro_public,RS
pro_public_aug_282,931,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা দেশের সবচেয়ে বড় রোবটিক্স প্রতিযোগিতায় সেরা,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা দেশের সবচেয়ে বড় রোবটিক্স প্রতিযোগিতায় সেরা,pro_public,RS
pro_public_aug_283,937,জাবির সমাজবিজ্ঞান বিভাগের গবেষণা দেশের নীতিনির্ধারণে সাহায্য করে,সমাজবিজ্ঞান জাবির বিভাগের গবেষণা দেশের নীতিনির্ধারণে সাহায্য করে,pro_public,RS
pro_public_aug_284,938,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষকরা বাড়তি টাকা নিয়ে টিউশনি করেন,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষকরা বাড়তি টাকা নিয়ে টিউশনি করেন,pro_public,RS
pro_public_aug_285,944,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা দেশের সবচেয়ে বড় পরীক্ষায় উত্তীর্ণ হয়,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষার্থীরা দেশের সবচেয়ে বড় পরীক্ষায় উত্তীর্ণ হয়,pro_public,RS
pro_public_aug_286,945,সUSTর সিএসই বিভাগের শিক্ষার্থীরা আইটি সেক্টরে অনেক সফল,সিএসই সUSTর বিভাগের শিক্ষার্থীরা আইটি সেক্টরে অনেক সফল,pro_public,RS
pro_public_aug_287,948,বাংলাদেশ কৃষি বিশ্ববিদ্যালয়ের গবেষণা দেশের কৃষিতে বিপ্লব এনেছে,কৃষি বাংলাদেশ বিশ্ববিদ্যালয়ের গবেষণা দেশের কৃষিতে বিপ্লব এনেছে,pro_public,RS
pro_public_aug_288,956,জাবির শিক্ষার্থীরা দেশের সবচেয়ে বড় পরিবেশ আন্দোলনে নেতৃত্ব দেয়,শিক্ষার্থীরা জাবির দেশের সবচেয়ে বড় পরিবেশ আন্দোলনে নেতৃত্ব দেয়,pro_public,RS
pro_public_aug_289,957,চবির শিক্ষার্থীরা চট্টগ্রামের শিল্প ও বাণিজ্যে গুরুত্বপূর্ণ অবদান রাখে,শিক্ষার্থীরা চবির চট্টগ্রামের শিল্প ও বাণিজ্যে গুরুত্বপূর্ণ অবদান রাখে,pro_public,RS
pro_public_aug_290,961,প্রাইভেট বিশ্ববিদ্যালয়ে শিক্ষার্থীরা ক্যাম্পাস লাইফ উপভোগ করতে পারে না,বিশ্ববিদ্যালয়ে প্রাইভেট শিক্ষার্থীরা ক্যাম্পাস লাইফ উপভোগ করতে পারে না,pro_public,RS
pro_public_aug_291,963,প্রাইভেট বিশ্ববিদ্যালয়ের শিক্ষার্থীরা শুধু বেসরকারি কোম্পানিতে কাজ করে,বিশ্ববিদ্যালয়ের প্রাইভেট শিক্ষার্থীরা শুধু বেসরকারি কোম্পানিতে কাজ করে,pro_public,RS
pro_public_aug_292,971,"অনেক প্রাইভেট বিশ্ববিদ্যালয়ে ঠিকমতো ক্লাস হয় না, শুধু ব্যবসা।","শুধু ব্যবসা। অনেক প্রাইভেট বিশ্ববিদ্যালয়ে ঠিকমতো ক্লাস হয় না,",pro_public,RS
pro_public_aug_293,998,"বাংলাদেশে প্রতিটা বিশ্ববিদ্যালয়ে, পাবলিকে পড়লে চাকরি পাবে আর কাজ করে বেরাবে।","পাবলিকে পড়লে চাকরি পাবে আর কাজ করে বেরাবে। বাংলাদেশে প্রতিটা বিশ্ববিদ্যালয়ে,",pro_public,RS
pro_public_aug_294,1033,"আমি প্রাইভেট বিশ্ববিদ্যালয়ে পড়িনি। তারপরও বলব, কোথায় প্রাইভেট বিশ্ববিদ্যালয় আর কোথায় পাবলিক বিশ্ববিদ্যালয়! 😂😂😂","তারপরও বলব, আমি প্রাইভেট বিশ্ববিদ্যালয়ে পড়িনি। কোথায় প্রাইভেট বিশ্ববিদ্যালয় আর কোথায় পাবলিক বিশ্ববিদ্যালয়! 😂😂😂",pro_public,RS
pro_public_aug_295,1057,"BUET-এর সাথে অন্যান্য বিশ্ববিদ্যালয়ের রাত-দিন তফাৎ। বেসরকারি বিশ্ববিদ্যালয় থেকে পড়াশোনা করে খুব কম ছেলে-মেয়েই ভালো কিছু করতে পারে। এসব বিশ্ববিদ্যালয় শিক্ষার্থীদের যোগ্যতা তৈরি করে না; শুধু কোর্স শেষ করানোর ধান্দায় থাকে। যারা ভালো করে, তারা নিজেদের ব্যক্তিগত চেষ্টায় করে।","বেসরকারি বিশ্ববিদ্যালয় থেকে পড়াশোনা করে খুব কম ছেলে-মেয়েই ভালো কিছু করতে পারে। BUET-এর সাথে অন্যান্য বিশ্ববিদ্যালয়ের রাত-দিন তফাৎ। এসব বিশ্ববিদ্যালয় শিক্ষার্থীদের যোগ্যতা তৈরি করে না; শুধু কোর্স শেষ করানোর ধান্দায় থাকে। যারা ভালো করে, তারা নিজেদের ব্যক্তিগত চেষ্টায় করে।",pro_public,RS
pro_public_aug_296,1084,"যারা পাবলিকে চান্স পান নাই, মনকে শান্তনা দেওয়ার জন্য এসব দেখুন।","মনকে শান্তনা দেওয়ার জন্য এসব দেখুন। যারা পাবলিকে চান্স পান নাই,",pro_public,RS
pro_public_aug_297,1112,প্রাইভেট বিশ্ববিদ্যালয় মানেই টাকা নষ্ট। এখানে যারা পড়ে তাদের কোনো ভবিষ্যৎ নেই।,এখানে যারা পড়ে তাদের কোনো ভবিষ্যৎ নেই। প্রাইভেট বিশ্ববিদ্যালয় মানেই টাকা নষ্ট।,pro_public,RS
pro_public_aug_298,1144,"আপনার কথা যদি ধরি, তাহলে ঢাকা বিশ্ববিদ্যালয়, রাজশাহী বিশ্ববিদ্যালয়ের তো গবেষণা নেই, তারা অন্য বিশ্ববিদ্যালয়ের সঙ্গে তুলনামূলক প্রতিযোগিতাও করে না। কিন্তু যেসব বিশ্ববিদ্যালয়ে গবেষণা কম, সেসব বিশ্ববিদ্যালয়ের সব ছাত্রই কি মেধার দিক থেকে কম? আপনার কথাগুলো একটা পাগলের প্রলাপ মনে হচ্ছে।","তাহলে ঢাকা বিশ্ববিদ্যালয়, আপনার কথা যদি ধরি, রাজশাহী বিশ্ববিদ্যালয়ের তো গবেষণা নেই, তারা অন্য বিশ্ববিদ্যালয়ের সঙ্গে তুলনামূলক প্রতিযোগিতাও করে না। কিন্তু যেসব বিশ্ববিদ্যালয়ে গবেষণা কম, সেসব বিশ্ববিদ্যালয়ের সব ছাত্রই কি মেধার দিক থেকে কম? আপনার কথাগুলো একটা পাগলের প্রলাপ মনে হচ্ছে।",pro_public,RS
pro_public_aug_299,1153,"প্রাইভেট ভার্সিটিতে সিলেবাস কম থাকে, যা পড়ায় তা থেকেই প্রশ্ন করা হয়, ফলে সিজিপিএ বেশি ওঠে। কিন্তু পাবলিকে বিশাল সিলেবাস, তাই সিজিপিএ কম ওঠে। এদের ভাইভায় প্রশ্ন করলে কিছুই পারে না।","যা পড়ায় তা থেকেই প্রশ্ন করা হয়, প্রাইভেট ভার্সিটিতে সিলেবাস কম থাকে, ফলে সিজিপিএ বেশি ওঠে। কিন্তু পাবলিকে বিশাল সিলেবাস, তাই সিজিপিএ কম ওঠে। এদের ভাইভায় প্রশ্ন করলে কিছুই পারে না।",pro_public,RS
pro_public_aug_300,1161,"MIT, Harvard বা Stanford-এর মতো না, ব্যাপারটা তেমন নয়। বাংলাদেশের প্রাইভেট বিশ্ববিদ্যালয়গুলো ব্রিটিশ বা আমেরিকান প্রাইভেট বিশ্ববিদ্যালয়ের সমকক্ষ নয়।","Harvard বা Stanford-এর মতো না, MIT, ব্যাপারটা তেমন নয়। বাংলাদেশের প্রাইভেট বিশ্ববিদ্যালয়গুলো ব্রিটিশ বা আমেরিকান প্রাইভেট বিশ্ববিদ্যালয়ের সমকক্ষ নয়।",pro_public,RS
pro_public_aug_301,1162,এটা দেখে লাফানোর কিছু নাই। প্রাইভেট বিশ্ববিদ্যালয়গুলো র‍্যাংকিংয়ে আসার জন্য আগেই যোগাযোগ করে। ব্র্যান্ডিংয়ের জন্য টাকাও দিতে পারে।,প্রাইভেট বিশ্ববিদ্যালয়গুলো র‍্যাংকিংয়ে আসার জন্য আগেই যোগাযোগ করে। এটা দেখে লাফানোর কিছু নাই। ব্র্যান্ডিংয়ের জন্য টাকাও দিতে পারে।,pro_public,RS
pro_public_aug_302,1203,প্রাইভেট বিশ্ববিদ্যালয়গুলো টাকার বিনিময়ে শিক্ষা বা সার্টিফিকেট দেয়। সব বিশ্ববিদ্যালয় বন্ধ করে সরকারের উচিত কারিগরি শিক্ষা দেওয়া।,সব বিশ্ববিদ্যালয় বন্ধ করে সরকারের উচিত কারিগরি শিক্ষা দেওয়া। প্রাইভেট বিশ্ববিদ্যালয়গুলো টাকার বিনিময়ে শিক্ষা বা সার্টিফিকেট দেয়।,pro_public,RS
pro_public_aug_303,1217,প্রাইভেট বিশ্ববিদ্যালয়ের ব্যয় বহন করবে কে? চাটুকারিতা বন্ধ করুন।,চাটুকারিতা বন্ধ করুন। প্রাইভেট বিশ্ববিদ্যালয়ের ব্যয় বহন করবে কে?,pro_public,RS
pro_public_aug_304,1220,"এক প্রাক্তন BUET শিক্ষার্থীর ধারণা সে-ই সেরা, আর RUET-এ পড়া আমরা যেন কিছুটা নিম্নমানের। কিন্তু আমেরিকা BUET আর RUET-এর পার্থক্য করে না। অহমিকা মানুষকে মূর্খ করে।","আর RUET-এ পড়া আমরা যেন কিছুটা নিম্নমানের। এক প্রাক্তন BUET শিক্ষার্থীর ধারণা সে-ই সেরা, কিন্তু আমেরিকা BUET আর RUET-এর পার্থক্য করে না। অহমিকা মানুষকে মূর্খ করে।",pro_public,RS
pro_public_aug_305,1251,ঢাকা বিশ্ববিদ্যালয় বাংলাদেশের সেরা বিশ্ববিদ্যালয়।,বিশ্ববিদ্যালয় ঢাকা বাংলাদেশের সেরা বিশ্ববিদ্যালয়।,pro_public,RS
pro_public_aug_306,1259,বাংলাদেশে কয়জনের সামর্থ্য আছে প্রাইভেট মেডিকেলে পড়ার? মধ্যবিত্তরা কী করবে? আপনি মানুষকে ভালোই brainwash করছেন।,মধ্যবিত্তরা কী করবে? বাংলাদেশে কয়জনের সামর্থ্য আছে প্রাইভেট মেডিকেলে পড়ার? আপনি মানুষকে ভালোই brainwash করছেন।,pro_public,RS
pro_public_aug_307,1270,না জেনে কথা বলা বন্ধ করুন। পাবলিকের ছেলেমেয়েরা আরও বেশি বিদেশে যায়। আমার বন্ধুদের কেউই দেশে নেই।,পাবলিকের ছেলেমেয়েরা আরও বেশি বিদেশে যায়। না জেনে কথা বলা বন্ধ করুন। আমার বন্ধুদের কেউই দেশে নেই।,pro_public,RS
pro_public_aug_308,1271,পাবলিক থেকে আরও বেশি বিদেশে যায়। ভুল তথ্য দেন কেন?,ভুল তথ্য দেন কেন? পাবলিক থেকে আরও বেশি বিদেশে যায়।,pro_public,RS
pro_public_aug_309,1274,আপনি সবার ভিসা-পাসপোর্টের ব্যবস্থা করে দিতে পারবেন? অনেক পাবলিকে পড়া শিক্ষার্থীও বিদেশে যায়। প্রাইভেট থেকে টাকা খরচ করে গেলেও সবার সে ability থাকে না।,অনেক পাবলিকে পড়া শিক্ষার্থীও বিদেশে যায়। আপনি সবার ভিসা-পাসপোর্টের ব্যবস্থা করে দিতে পারবেন? প্রাইভেট থেকে টাকা খরচ করে গেলেও সবার সে ability থাকে না।,pro_public,RS
pro_public_aug_310,1275,মিডল ক্লাস ও আন্ডার-মিডল ক্লাস পরিবারগুলো চাইলেই তো তাদের সন্তানদের প্রাইভেট বিশ্ববিদ্যালয়ে পড়াতে পারবে না। পাবলিকে পড়লেও সমস্যা নেই; IELTS করে বিদেশে পড়ার সুযোগও তৈরি করা যায়।,পাবলিকে পড়লেও সমস্যা নেই; IELTS করে বিদেশে পড়ার সুযোগও তৈরি করা যায়। মিডল ক্লাস ও আন্ডার-মিডল ক্লাস পরিবারগুলো চাইলেই তো তাদের সন্তানদের প্রাইভেট বিশ্ববিদ্যালয়ে পড়াতে পারবে না।,pro_public,RS
pro_public_aug_311,1280,"পাবলিকে আগে চান্স পান। মানলাম, প্রাইভেটেও সুযোগ আছে; তাই বলে সেটাকে পাবলিক বিশ্ববিদ্যালয়ের সঙ্গে তুলনা করতে আসা উচিত না।","মানলাম, পাবলিকে আগে চান্স পান। প্রাইভেটেও সুযোগ আছে; তাই বলে সেটাকে পাবলিক বিশ্ববিদ্যালয়ের সঙ্গে তুলনা করতে আসা উচিত না।",pro_public,RS
pro_public_aug_312,1299,"MIT, Harvard-এর মতো বিশ্ববিদ্যালয় বাংলাদেশের সস্তা প্রাইভেট বিশ্ববিদ্যালয়গুলোর মতো নয়। DU, BUET-এর মতো পাবলিক বিশ্ববিদ্যালয়গুলো স্বায়ত্তশাসিত, আর বাংলাদেশের গরিব শিক্ষার্থীদের জন্য সরকার পাবলিকে ফান্ড দেয়।","Harvard-এর মতো বিশ্ববিদ্যালয় বাংলাদেশের সস্তা প্রাইভেট বিশ্ববিদ্যালয়গুলোর মতো নয়। MIT, DU, BUET-এর মতো পাবলিক বিশ্ববিদ্যালয়গুলো স্বায়ত্তশাসিত, আর বাংলাদেশের গরিব শিক্ষার্থীদের জন্য সরকার পাবলিকে ফান্ড দেয়।",pro_public,RS
pro_public_aug_313,1311,"যেখানে টাকা নিয়ে শিক্ষা বিক্রি হয়, তার আবার মান কিসের?","তার আবার মান কিসের? যেখানে টাকা নিয়ে শিক্ষা বিক্রি হয়,",pro_public,RS
pro_public_aug_314,1332,ফ্রিতে না থাকলে দেশের ৮০ শতাংশ আজ অশিক্ষিত থাকত। আর টাকা দিয়ে ডিগ্রি কিনে লাভ কী?,আর টাকা দিয়ে ডিগ্রি কিনে লাভ কী? ফ্রিতে না থাকলে দেশের ৮০ শতাংশ আজ অশিক্ষিত থাকত।,pro_public,RS
pro_public_aug_315,1359,প্রাইভেট বিশ্ববিদ্যালয়ে পড়াশোনার জন্য প্রচুর টাকা খরচ হয়; একইভাবে প্রাইভেট হাসপাতালে চিকিৎসা করাতে গিয়ে দেশের জনসংখ্যার বড় অংশ নিঃস্ব হয়ে যাচ্ছে।,বিশ্ববিদ্যালয়ে প্রাইভেট পড়াশোনার জন্য প্রচুর টাকা খরচ হয়; একইভাবে প্রাইভেট হাসপাতালে চিকিৎসা করাতে গিয়ে দেশের জনসংখ্যার বড় অংশ নিঃস্ব হয়ে যাচ্ছে।,pro_public,RS
pro_public_aug_316,1378,প্রাইভেট বিশ্ববিদ্যালয় কীভাবে পাবলিক বিশ্ববিদ্যালয়ের চেয়ে ভালো হতে পারে? সব চকচকে জিনিস সোনা নয়।,সব চকচকে জিনিস সোনা নয়। প্রাইভেট বিশ্ববিদ্যালয় কীভাবে পাবলিক বিশ্ববিদ্যালয়ের চেয়ে ভালো হতে পারে?,pro_public,RS
pro_public_aug_317,1407,তাহলে সব ছাত্রকে পাবলিকে সিট দিন; নিজের business বাড়ানোর জন্য private-এর পিছনে না লেগে ভালো কিছু বলুন।,তাহলে ছাত্রকে সব পাবলিকে সিট দিন; নিজের business বাড়ানোর জন্য private-এর পিছনে না লেগে ভালো কিছু বলুন।,pro_public,RS
pro_public_aug_318,1432,৮ থেকে ১০ লাখ টাকা নষ্ট করে প্রাইভেটে পড়া financially huge mistake। চাকরি জীবনে ১০ বছরেও পড়ার খরচ ওঠে না; এর চেয়ে ওই টাকায় business বেশি profitable।,চাকরি জীবনে ১০ বছরেও পড়ার খরচ ওঠে না; এর চেয়ে ওই টাকায় business বেশি profitable। ৮ থেকে ১০ লাখ টাকা নষ্ট করে প্রাইভেটে পড়া financially huge mistake।,pro_public,RS
pro_public_aug_319,1539,ভালো university-তে পড়লে private-এ পড়তে হয় না স্যার।,university-তে ভালো পড়লে private-এ পড়তে হয় না স্যার।,pro_public,RS
pro_public_aug_320,1562,মরে গেলেও প্রাইভেটে পড়ব না।,গেলেও মরে প্রাইভেটে পড়ব না।,pro_public,RS
pro_public_aug_321,1589,"এসব চিন্তা বাদ দিয়ে যেকোনো একটায় টিকে থাকার জন্য মন স্থির করুন—CUET, KUET, RUET, SUST বা ঢাবি; এগুলো যথেষ্ট ভালো।","KUET, এসব চিন্তা বাদ দিয়ে যেকোনো একটায় টিকে থাকার জন্য মন স্থির করুন—CUET, RUET, SUST বা ঢাবি; এগুলো যথেষ্ট ভালো।",pro_public,RS
pro_public_aug_322,1626,পাবলিক বিশ্ববিদ্যালয় হলে সম্ভব।,বিশ্ববিদ্যালয় পাবলিক হলে সম্ভব।,pro_public,RS
pro_public_aug_323,1669,পাবলিক বিশ্ববিদ্যালয়ের একাডেমিক পরিবেশ আর প্রতিযোগিতা এখনো আলাদা গুরুত্ব রাখে।,বিশ্ববিদ্যালয়ের পাবলিক একাডেমিক পরিবেশ আর প্রতিযোগিতা এখনো আলাদা গুরুত্ব রাখে।,pro_public,RS
pro_public_aug_324,1672,পাবলিকে সুযোগ পাওয়া এখনো অনেক শিক্ষার্থীর জন্য বড় অর্জন।,সুযোগ পাবলিকে পাওয়া এখনো অনেক শিক্ষার্থীর জন্য বড় অর্জন।,pro_public,RS
pro_public_aug_325,1675,পাবলিক বিশ্ববিদ্যালয়ের ভর্তি প্রতিযোগিতা থেকেই বোঝা যায় সেখানে মানসম্মত শিক্ষার্থীর চাপ বেশি।,বিশ্ববিদ্যালয়ের পাবলিক ভর্তি প্রতিযোগিতা থেকেই বোঝা যায় সেখানে মানসম্মত শিক্ষার্থীর চাপ বেশি।,pro_public,RS
pro_public_aug_326,1680,পাবলিক বিশ্ববিদ্যালয়ের ভর্তি প্রতিযোগিতা এখনো দেশের সবচেয়ে কঠিন একাডেমিক লড়াইগুলোর একটি।,বিশ্ববিদ্যালয়ের পাবলিক ভর্তি প্রতিযোগিতা এখনো দেশের সবচেয়ে কঠিন একাডেমিক লড়াইগুলোর একটি।,pro_public,RS
pro_public_aug_327,1683,পাবলিক বিশ্ববিদ্যালয়ের রিসোর্স আর একাডেমিক পরিবেশ অনেক শিক্ষার্থীর জন্য বড় সুযোগ তৈরি করে।,বিশ্ববিদ্যালয়ের পাবলিক রিসোর্স আর একাডেমিক পরিবেশ অনেক শিক্ষার্থীর জন্য বড় সুযোগ তৈরি করে।,pro_public,RS
pro_public_aug_328,1686,পাবলিকে পড়ার সামাজিক গ্রহণযোগ্যতা এখনো অনেক পরিবারে আলাদা গুরুত্ব পায়।,পড়ার পাবলিকে সামাজিক গ্রহণযোগ্যতা এখনো অনেক পরিবারে আলাদা গুরুত্ব পায়।,pro_public,RS
pro_public_aug_329,1689,পাবলিক বিশ্ববিদ্যালয়ের বড় ক্যাম্পাস ও বৈচিত্র্যময় ছাত্রজীবন ব্যক্তিত্ব গঠনে প্রভাব ফেলে।,বিশ্ববিদ্যালয়ের পাবলিক বড় ক্যাম্পাস ও বৈচিত্র্যময় ছাত্রজীবন ব্যক্তিত্ব গঠনে প্রভাব ফেলে।,pro_public,RS
pro_public_aug_330,1692,কম খরচে উচ্চশিক্ষার সুযোগ দেওয়ার কারণে পাবলিক বিশ্ববিদ্যালয়ের মূল্য আলাদা।,খরচে কম উচ্চশিক্ষার সুযোগ দেওয়ার কারণে পাবলিক বিশ্ববিদ্যালয়ের মূল্য আলাদা।,pro_public,RS
pro_public_aug_331,1695,পাবলিক বিশ্ববিদ্যালয়ে টিকে থাকতে পারা অনেক সময় শিক্ষার্থীর মানসিক দৃঢ়তাকেও প্রকাশ করে।,বিশ্ববিদ্যালয়ে পাবলিক টিকে থাকতে পারা অনেক সময় শিক্ষার্থীর মানসিক দৃঢ়তাকেও প্রকাশ করে।,pro_public,RS
pro_public_aug_332,1698,দেশের অনেক শীর্ষ মেধাবী এখনো প্রথম পছন্দ হিসেবে পাবলিক বিশ্ববিদ্যালয়কেই বেছে নেয়।,শীর্ষ অনেক দেশের মেধাবী এখনো প্রথম পছন্দ হিসেবে পাবলিক বিশ্ববিদ্যালয়কেই বেছে নেয়।,pro_public,RS
pro_public_aug_333,1701,"গবেষণা অনুদান, শিক্ষকসংখ্যা ও সরকারি সহায়তায় পাবলিক বিশ্ববিদ্যালয় অনেক সময় এগিয়ে থাকে।","শিক্ষকসংখ্যা ও সরকারি সহায়তায় পাবলিক বিশ্ববিদ্যালয় অনেক সময় এগিয়ে থাকে। গবেষণা অনুদান,",pro_public,RS
pro_public_aug_334,1704,অনেক পাবলিক বিশ্ববিদ্যালয়ের অ্যালামনাই নেটওয়ার্ক শিক্ষার্থীদের ভবিষ্যৎ সুযোগ বাড়াতে সাহায্য করে।,অনেক বিশ্ববিদ্যালয়ের পাবলিক অ্যালামনাই নেটওয়ার্ক শিক্ষার্থীদের ভবিষ্যৎ সুযোগ বাড়াতে সাহায্য করে।,pro_public,RS
pro_public_aug_335,1707,পাবলিক বিশ্ববিদ্যালয়ের ঐতিহ্য ও একাডেমিক মর্যাদা এখনো অনেকের কাছে বড় প্রেরণা।,বিশ্ববিদ্যালয়ের পাবলিক ঐতিহ্য ও একাডেমিক মর্যাদা এখনো অনেকের কাছে বড় প্রেরণা।,pro_public,RS
pro_public_aug_336,1710,পাবলিক বিশ্ববিদ্যালয়ে একটি সিট পাওয়া অনেক শিক্ষার্থীর বহু বছরের পরিশ্রমের ফল।,বিশ্ববিদ্যালয়ে পাবলিক একটি সিট পাওয়া অনেক শিক্ষার্থীর বহু বছরের পরিশ্রমের ফল।,pro_public,RS
